1,2,5,6,7,8,10,11,14,16,17,18,19,21,22,26,27,28,29
0,0.04714029367554,0,0.8169321700796,0,0,0.0250136732416936,0.00371413860079327,0.00448340853415388,0,0.00434852150231519,0.0557839362502354,0,0.650310454591019,0.0229266997834461,0.229211055960091,0.0277437335325292,0.0919797390505623,0
0.04714029367554,0,0.0251570117149712,0.033483604124722,0.0127695325189449,0.199503164364205,0.150076672370599,0.0979997499401194,0.112261494278498,0,0.0833257831290699,0.0287207923653786,0.0753841494110094,0.0629949680212664,0.196173308736969,0.0906699597270159,0.613274448074526,0.0028495019028741,0
0,0.0251570117149712,0,0,0.85141657803305,0.000734179410173034,0.000766924704107531,0.00190977753102886,0.000894798716957249,0.297403096063624,0.00793024577689643,0.00706117141343266,0.892749519968682,0,0.00188890858267642,0,0.0566819740925178,0,0
0.8169321700796,0.033483604124722,0,0,0,0,0.014376900943437,0.00552254543278523,0.0063521838836291,0,0.0059979466276967,0.13694665246613,0,0.820384050120887,0.0133000117916224,0.342759763113167,0.0166760707762173,0.174701323454423,0
0,0.0127695325189449,0.85141657803305,0,0,0.00368265412231934,0,0,0,0.243607282762366,0,0,0.885202226873493,0,0,0,0.00615498113967234,0,0
0,0.199503164364205,0.000734179410173034,0,0.00368265412231934,0,0,0.00541683694973536,0.0147654118420523,0,0.00215217335918824,0.00159095313639908,0.0162708501020247,0,0.000190018772509612,0,0.218608968976188,0,0
0.0250136732416936,0.150076672370599,0.000766924704107531,0.014376900943437,0,0,0,0,0,0.122939626426858,0,0.308216010935092,0.00510040611207313,0.0268432816532758,0.879230890136901,0.176947724348219,0.0697282309103251,0.168641376503584,0
0.00371413860079327,0.0979997499401194,0.00190977753102886,0.00552254543278523,0,0.00541683694973536,0,0,0.888221418486215,0,0.891343071200017,0.251497881710873,0,0.0132888180178573,0,0.251309515978699,0.109124817189455,0,0
0.00448340853415388,0.112261494278498,0.000894798716957249,0.0063521838836291,0,0.0147654118420523,0,0.888221418486215,0,0,0.848901279693515,0.242870655509528,0,0.0136297143609456,0,0.234642855234184,0.12604491034339,0,0
0,0,0.297403096063624,0,0.243607282762366,0,0.122939626426858,0,0,0,0,0.0950604195397664,0.283886483786713,0,0.186425071110693,0.0252355434990689,0,0.0516313531262376,0.0987757666326771
0.00434852150231519,0.0833257831290699,0.00793024577689643,0.0059979466276967,0,0.00215217335918824,0,0.891343071200017,0.848901279693515,0,0,0.243934785561221,0,0.0139575033448866,0,0.240749792409505,0.0754631692590636,0,0
0.0557839362502354,0.0287207923653786,0.00706117141343266,0.13694665246613,0,0.00159095313639908,0.308216010935092,0.251497881710873,0.242870655509528,0.0950604195397664,0.243934785561221,0,0,0.192005358614343,0.221764808560505,0.343865117037435,0.0232063579614746,0.607378813700376,0
0,0.0753841494110094,0.892749519968682,0,0.885202226873493,0.0162708501020247,0.00510040611207313,0,0,0.283886483786713,0,0,0,0,0.00819526008490866,0,0.0298840458274872,0,0
0.650310454591019,0.0629949680212664,0,0.820384050120887,0,0,0.0268432816532758,0.0132888180178573,0.0136297143609456,0,0.0139575033448866,0.192005358614343,0,0,0.0224365810958288,0.392632243050786,0.0375625275874465,0.157830370771263,0
0.0229266997834461,0.196173308736969,0.00188890858267642,0.0133000117916224,0,0.000190018772509612,0.879230890136901,0,0,0.186425071110693,0,0.221764808560505,0.00819526008490866,0.0224365810958288,0,0.143232264746801,0.102692441574179,0.132208365936959,0
0.229211055960091,0.0906699597270159,0,0.342759763113167,0,0,0.176947724348219,0.251309515978699,0.234642855234184,0.0252355434990689,0.240749792409505,0.343865117037435,0,0.392632243050786,0.143232264746801,0,0.0777489257413401,0.237310312673271,0
0.0277437335325292,0.613274448074526,0.0566819740925178,0.0166760707762173,0.00615498113967234,0.218608968976188,0.0697282309103251,0.109124817189455,0.12604491034339,0,0.0754631692590636,0.0232063579614746,0.0298840458274872,0.0375625275874465,0.102692441574179,0.0777489257413401,0,0.00107373066309674,0
0.0919797390505623,0.0028495019028741,0,0.174701323454423,0,0,0.168641376503584,0,0,0.0516313531262376,0,0.607378813700376,0,0.157830370771263,0.132208365936959,0.237310312673271,0.00107373066309674,0,0
0,0,0,0,0,0,0,0,0,0.0987757666326771,0,0,0,0,0,0,0,0,0
