id,x,y,time_s
7,481142.456117932,3006539.87007794,1493337600
7,481127.009582368,3006522.60103723,1493337900
7,481103.829254564,3006501.48245683,1493338200
7,481076.90187113,3006478.8831219,1493338500
7,481048.414863053,3006456.47828255,1493338800
7,481019.79104281,3006436.0420927,1493339100
7,480992.361731345,3006420.28681693,1493339400
7,480967.245815706,3006411.97562012,1493339700
7,480943.558425731,3006408.52194367,1493340000
7,480920.313474457,3006407.47389744,1493340300
7,480896.708408002,3006407.52484927,1493340600
7,480871.744935001,3006407.89554933,1493340900
7,480843.757198532,3006407.96563404,1493341200
7,480811.070001744,3006407.25749613,1493341500
7,480775.675606429,3006406.06735389,1493341800
7,480739.707509441,3006404.74841252,1493342100
7,480705.003993358,3006403.60066758,1493342400
7,480673.977801898,3006403.01278222,1493342700
7,480650.757456028,3006403.64589233,1493343000
7,480639.70149754,3006406.20500895,1493343300
7,480636.831838483,3006410.09942957,1493343600
7,480638.580684031,3006414.83634799,1493343900
7,480643.541805257,3006420.32901754,1493344200
7,480651.805536201,3006426.85567994,1493344500
7,480665.001439157,3006435.19108371,1493344800
7,480685.151727481,3006446.18989988,1493345100
7,480709.701748974,3006458.77093005,1493345400
7,480736.23736858,3006471.82557311,1493345700
7,480763.260186948,3006484.47633416,1493346000
7,480789.478690138,3006495.66173274,1493346300
7,480813.197227187,3006503.6342113,1493346600
7,480832.788813777,3006506.61732752,1493346900
7,480849.866268312,3006506.55169995,1493347200
7,480866.103920342,3006505.4265833,1493347500
7,480882.7542678,3006504.73685389,1493347800
7,480901.240093229,3006506.18992596,1493348100
7,480923.827100675,3006512.5131695,1493348400
7,480952.950039229,3006526.3329941,1493348700
7,480986.969774761,3006543.96558022,1493349000
7,481024.791907303,3006561.12590229,1493349300
7,481067.093985976,3006573.31185171,1493349600
7,481116.645512975,3006573.67507649,1493349900
7,481179.617153462,3006549.78237015,1493350200
7,481262.76033486,3006488.54986227,1493350500
7,481358.863582983,3006403.480824,1493350800
7,481461.077096098,3006307.62708841,1493351100
7,481565.410456397,3006208.94829225,1493351400
7,481668.844543721,3006114.07687908,1493351700
7,481767.902738995,3006031.45552253,1493352000
7,481859.209218336,3005969.31871628,1493352300
7,481944.702252038,3005921.00525387,1493352600
7,482025.739100942,3005880.39125909,1493352900
7,482101.533517678,3005845.00663006,1493353200
7,482168.783087673,3005814.86739349,1493353500
7,482220.106767818,3005792.48365649,1493353800
7,482247.369016129,3005781.05587967,1493354100
7,482258.897717069,3005776.74336171,1493354400
7,482262.356383488,3005776.09335105,1493354700
7,482261.552772027,3005777.39937375,1493355000
7,482258.23947747,3005779.89427455,1493355300
7,482252.942716922,3005783.3874268,1493355600
7,482245.666165076,3005787.9214483,1493355900
7,482237.299015515,3005793.00995169,1493356200
7,482228.630275959,3005798.18985739,1493356500
7,482220.267006175,3005803.05547017,1493356800
7,482212.921478817,3005807.06657727,1493357100
7,482207.748090624,3005809.29293865,1493357400
7,482205.929188207,3005808.764796,1493357700
7,482206.266447396,3005806.45751451,1493358000
7,482207.582012074,3005803.3095746,1493358300
7,482209.121648696,3005799.87594169,1493358600
7,482210.198066721,3005796.59053418,1493358900
7,482209.865893026,3005793.9714532,1493359200
7,482207.201625342,3005792.51755118,1493359500
7,482203.11411391,3005791.86725496,1493359800
7,482198.527182693,3005791.70470294,1493360100
7,482194.089517419,3005791.95885398,1493360400
7,482190.481467661,3005792.76989484,1493360700
7,482188.736820706,3005794.55552971,1493361000
7,482189.900593555,3005797.7850771,1493361300
7,482192.95429367,3005801.89260486,1493361600
7,482196.903207375,3005806.31805521,1493361900
7,482201.137091017,3005810.665779,1493362200
7,482205.141554291,3005814.51739258,1493362500
7,482208.254768158,3005817.23388459,1493362800
7,482209.827094123,3005818.17240101,1493363100
7,482210.374764172,3005817.98644723,1493363400
7,482210.363065495,3005817.33068428,1493363700
7,482209.953721536,3005816.65150569,1493364000
7,482209.081368704,3005816.39813719,1493364300
7,482207.422651224,3005817.2350759,1493364600
7,482204.629837438,3005819.81035495,1493364900
7,482201.361112802,3005823.37440708,1493365200
