id,x,y,time_s
17,483096.699167967,3006079.05457537,1491782400
17,483101.090764551,3006071.68974688,1491782700
17,483106.582836133,3006060.5283895,1491783000
17,483112.407251853,3006047.97513654,1491783300
17,483118.048554856,3006035.33796023,1491783600
17,483122.848154569,3006023.83246742,1491783900
17,483125.49866381,3006015.51530374,1491784200
17,483124.464205855,3006012.73775931,1491784500
17,483121.278770616,3006013.26809411,1491784800
17,483117.246361803,3006015.2613046,1491785100
17,483113.018044502,3006017.96829069,1491785400
17,483109.091783722,3006021.16083267,1491785700
17,483106.194778583,3006024.9563426,1491786000
17,483105.12824615,3006029.60641251,1491786300
17,483105.139032565,3006034.74187194,1491786600
17,483105.58501114,3006040.03723114,1491786900
17,483106.155712318,3006045.26217548,1491787200
17,483106.634012917,3006050.10463126,1491787500
17,483106.729468576,3006053.93108038,1491787800
17,483106.130996967,3006055.99333835,1491788100
17,483105.134763082,3006057.03374427,1491788400
17,483104.004859397,3006057.67530769,1491788700
17,483102.900412104,3006058.2066885,1491789000
17,483101.997750496,3006058.80373528,1491789300
17,483101.62577964,3006059.66444004,1491789600
17,483102.164841424,3006060.98904051,1491789900
17,483103.226775141,3006062.59334319,1491790200
17,483104.468850649,3006064.3076494,1491790500
17,483105.684291269,3006066.01830305,1491790800
17,483106.643527435,3006067.58040384,1491791100
17,483106.917956737,3006068.70653934,1491791400
17,483106.009255213,3006069.05917366,1491791700
17,483104.40796164,3006068.97582968,1491792000
17,483102.528936832,3006068.74385244,1491792300
17,483100.571524398,3006068.50792452,1491792600
17,483098.672611004,3006068.3811224,1491792900
17,483097.011750889,3006068.53171409,1491793200
17,483095.780812615,3006069.14452688,1491793500
17,483094.802340215,3006070.03522265,1491793800
17,483093.922340985,3006071.03637508,1491794100
17,483093.060344487,3006072.03672509,1491794400
17,483092.147664756,3006072.89575522,1491794700
17,483091.074707024,3006073.33580698,1491795000
17,483089.719402253,3006073.03098165,1491795300
17,483088.207363747,3006072.30670158,1491795600
17,483086.65452372,3006071.43977921,1491795900
17,483085.143635704,3006070.56886288,1491796200
17,483083.787837648,3006069.80088076,1491796500
17,483082.817534977,3006069.29313854,1491796800
17,483082.507099941,3006069.21908226,1491797100
17,483082.5988231,3006069.41407397,1491797400
