id,x,y,time_s
5,483345.742632443,3006136.50308533,1493337600
5,483352.095820644,3006137.00077058,1493337900
5,483355.829108583,3006138.30006508,1493338200
5,483357.802765644,3006139.95190686,1493338500
5,483358.532852209,3006141.57607542,1493338800
5,483358.288616731,3006142.78942397,1493339100
5,483357.143312298,3006143.13355935,1493339400
5,483355.120623209,3006142.23175863,1493339700
5,483352.60186467,3006140.45722253,1493340000
5,483349.995231688,3006138.26415864,1493340300
5,483347.680249082,3006136.03007634,1493340600
5,483346.079410474,3006134.12704426,1493340900
5,483345.737926539,3006132.99192104,1493341200
5,483347.110642503,3006132.98490672,1493341500
5,483349.688175226,3006133.77749057,1493341800
5,483352.860479859,3006134.97048733,1493342100
5,483356.117692874,3006136.24259923,1493342400
5,483358.953891244,3006137.28977056,1493342700
5,483360.771595116,3006137.76779632,1493343000
5,483361.089551505,3006137.38252067,1493343300
5,483360.425488232,3006136.30558231,1493343600
5,483359.420238765,3006134.73554475,1493343900
5,483358.638135542,3006132.7802093,1493344200
5,483358.673525736,3006130.47696573,1493344500
5,483360.262951489,3006127.79985438,1493344800
5,483363.946667691,3006124.7115969,1493345100
5,483368.720370787,3006121.3294553,1493345400
5,483373.295870869,3006117.77448416,1493345700
5,483376.335442375,3006114.13746298,1493346000
5,483376.199327382,3006110.49603935,1493346300
5,483370.636236736,3006106.92939374,1493346600
5,483357.800772741,3006103.55020641,1493346900
5,483340.28573108,3006100.57760475,1493347200
5,483321.230911956,3006098.32685997,1493347500
5,483303.473442461,3006097.2518869,1493347800
5,483290.083310727,3006098.03092258,1493348100
5,483284.942847334,3006101.69454076,1493348400
5,483291.320695766,3006109.12866716,1493348700
5,483305.932081514,3006119.14160479,1493349000
5,483324.875495161,3006130.33926799,1493349300
5,483345.055098906,3006141.5535292,1493349600
5,483363.596363158,3006151.62171536,1493349900
5,483377.303470059,3006159.16713368,1493350200
5,483383.529321533,3006163.00054126,1493350500
5,483384.150342928,3006163.90424197,1493350800
5,483381.446169418,3006162.77115364,1493351100
5,483377.056666159,3006160.11200127,1493351400
5,483372.291446533,3006156.15171526,1493351700
5,483368.377062421,3006150.87189203,1493352000
5,483366.274167538,3006144.24696363,1493352300
5,483365.600396693,3006136.96718714,1493352600
5,483365.816649405,3006129.84114083,1493352900
5,483366.539691561,3006123.70872282,1493353200
5,483367.469822528,3006119.59969355,1493353500
5,483368.334307218,3006118.92805055,1493353800
5,483368.904738379,3006122.89724416,1493354100
5,483369.163005692,3006130.11028031,1493354400
5,483369.088794762,3006138.92307932,1493354700
5,483368.586911031,3006147.9958261,1493355000
5,483367.469312773,3006156.04006804,1493355300
5,483365.419621052,3006161.57550649,1493355600
5,483362.156387436,3006163.34896808,1493355900
5,483358.057198801,3006162.21897062,1493356200
5,483353.552731672,3006159.19665019,1493356500
5,483348.985070791,3006154.93822127,1493356800
5,483344.67228652,3006149.86883971,1493357100
5,483340.968479901,3006144.26285854,1493357400
5,483338.164266678,3006138.31482997,1493357700
5,483336.036374922,3006132.23457456,1493358000
5,483334.310774899,3006126.22846414,1493358300
5,483332.777324577,3006120.51918162,1493358600
5,483331.250111501,3006115.38776616,1493358900
5,483329.532367314,3006111.22667187,1493359200
5,483327.474146049,3006108.37831928,1493359500
5,483325.231988356,3006106.48438132,1493359800
5,483323.010511773,3006105.13351334,1493360100
5,483321.006223686,3006104.01925437,1493360400
5,483319.444616263,3006102.88218864,1493360700
5,483318.622731475,3006101.46098589,1493361000
5,483318.798561175,3006099.58081806,1493361300
5,483319.733546222,3006097.53869637,1493361600
5,483321.153746797,3006095.74120392,1493361900
5,483322.864804303,3006094.64350248,1493362200
5,483324.71525406,3006094.83524527,1493362500
5,483326.568391338,3006097.14806905,1493362800
5,483328.374352003,3006102.0001034,1493363100
5,483330.282927664,3006108.4603752,1493363400
5,483332.480744137,3006115.65909971,1493363700
5,483335.196992431,3006122.86824763,1493364000
5,483338.746680983,3006129.36411687,1493364300
5,483343.59008389,3006134.29072092,1493364600
5,483350.109089573,3006136.93252994,1493364900
5,483357.736184714,3006137.89849903,1493365200
5,483365.790405627,3006137.91790518,1493365500
5,483373.65930722,3006137.54367145,1493365800
5,483380.683348041,3006137.25672663,1493366100
5,483386.031386768,3006137.55677763,1493366400
5,483388.963110897,3006138.8489238,1493366700
5,483389.962827992,3006140.88929271,1493367000
5,483389.557334088,3006143.36983055,1493367300
5,483387.996021471,3006146.06785615,1493367600
5,483385.297950499,3006148.80402529,1493367900
5,483381.255451141,3006151.40847396,1493368200
5,483375.672468841,3006153.7124794,1493368500
5,483369.170487151,3006155.58867586,1493368800
5,483362.462926351,3006156.85494182,1493369100
5,483356.212277722,3006157.21629253,1493369400
5,483351.1551608,3006156.20920073,1493369700
5,483348.241370557,3006153.11410871,1493370000
5,483348.268754007,3006147.31964441,1493370300
5,483350.38037105,3006139.72588745,1493370600
5,483353.556187779,3006131.39561738,1493370900
5,483356.964950495,3006123.25490024,1493371200
5,483359.807285084,3006116.26789764,1493371500
5,483361.168137538,3006111.61433024,1493371800
5,483360.554350499,3006109.94323433,1493372100
5,483358.688519109,3006110.28558403,1493372400
5,483356.25879288,3006111.76286522,1493372700
5,483353.834790354,3006113.71314668,1493373000
5,483351.975116281,3006115.56614212,1493373300
5,483351.332800017,3006116.73556819,1493373600
5,483352.431171017,3006116.76846165,1493373900
5,483354.707578474,3006116.04927664,1493374200
5,483357.462248912,3006115.08285374,1493374500
5,483360.073587036,3006114.32972825,1493374800
5,483361.880847522,3006114.29305495,1493375100
5,483362.05941793,3006115.61357644,1493375400
5,483359.931162912,3006118.81958614,1493375700
5,483356.251707331,3006123.29993709,1493376000
5,483351.937783723,3006128.31538349,1493376300
5,483347.77427986,3006133.23001442,1493376600
5,483344.562391145,3006137.39121789,1493376900
5,483343.270850535,3006140.00649281,1493377200
5,483344.68386957,3006140.3994203,1493377500
5,483347.924558619,3006139.11373668,1493377800
5,483351.914014078,3006136.78420991,1493378100
5,483355.702583461,3006133.85088999,1493378400
5,483358.290615853,3006130.64217086,1493378700
5,483358.439776088,3006127.43677975,1493379000
5,483355.064118318,3006124.48474832,1493379300
5,483348.922753382,3006121.95850292,1493379600
5,483340.865502366,3006120.08152582,1493379900
5,483331.368503375,3006119.20218692,1493380200
5,483320.624099659,3006119.85950058,1493380500
5,483308.577167483,3006122.88486252,1493380800
5,483295.310449679,3006128.96433004,1493381100
5,483282.262035084,3006136.96209797,1493381400
5,483271.294989434,3006145.51211287,1493381700
5,483264.653317945,3006153.35485798,1493382000
5,483265.385531528,3006159.09960744,1493382300
5,483277.920045693,3006160.96191776,1493382600
5,483305.979178233,3006157.44691899,1493382900
5,483344.407636432,3006150.16538092,1493383200
5,483387.073462098,3006141.03952635,1493383500
5,483428.632402386,3006131.64574857,1493383800
5,483463.519114735,3006123.51216651,1493384100
5,483484.896645808,3006118.40706913,1493384400
5,483486.959680624,3006117.82163937,1493384700
5,483474.753576287,3006120.66665522,1493385000
5,483454.211831532,3006125.65167022,1493385300
5,483429.682258994,3006131.89249225,1493385600
5,483404.747652834,3006138.74428644,1493385900
5,483382.902075701,3006145.67985166,1493386200
