id,x,y,time_s
27,482278.183785156,3005761.06069645,1493943300
27,482275.974581254,3005750.84162356,1493943600
27,482273.192267268,3005739.67215677,1493943900
27,482270.260963162,3005728.25591572,1493944200
27,482267.567487204,3005717.24570548,1493944500
27,482265.548749698,3005707.39107857,1493944800
27,482264.730491205,3005699.61625794,1493945100
27,482264.994231755,3005693.92945473,1493945400
27,482265.761802509,3005689.7471418,1493945700
27,482266.547533286,3005686.80396472,1493946000
27,482266.86628681,3005685.11990752,1493946300
27,482266.123884812,3005685.00483952,1493946600
27,482263.577108272,3005687.03570107,1493946900
27,482259.503886935,3005690.86836733,1493947200
27,482254.934215334,3005695.48692788,1493947500
27,482250.810319017,3005700.03099644,1493947800
27,482248.171654106,3005703.62878577,1493948100
27,482248.389708423,3005705.2001686,1493948400
27,482253.406211455,3005703.26538183,1493948700
27,482263.41563219,3005697.63984657,1493949000
27,482276.056196148,3005690.02038322,1493949300
27,482289.314757516,3005681.83710037,1493949600
27,482301.314054922,3005674.39825685,1493949900
27,482309.888593391,3005669.18581647,1493950200
27,482312.186575927,3005668.12432692,1493950500
27,482307.53545052,3005671.47772982,1493950800
27,482298.37606145,3005677.12363707,1493951100
27,482286.435296087,3005683.24020632,1493951400
27,482272.807946071,3005688.11752332,1493951700
27,482258.204094898,3005689.77135968,1493952000
27,482243.11244324,3005685.58569469,1493952300
27,482228.018764472,3005675.21506971,1493952600
27,482213.549180924,3005661.58757331,1493952900
27,482200.4771036,3005647.20820432,1493953200
27,482189.888588774,3005634.41796616,1493953500
27,482183.427765671,3005625.92273066,1493953800
27,482183.576128255,3005625.28588609,1493954100
27,482190.664295337,3005633.16556109,1493954400
27,482201.848527743,3005646.04982117,1493954700
27,482214.895766291,3005661.16195239,1493955000
27,482227.990860699,3005676.23437748,1493955300
27,482239.326481313,3005688.99636652,1493955600
27,482246.757519301,3005696.74087509,1493955900
27,482249.732129211,3005698.78785826,1493956200
27,482249.914524129,3005697.28209604,1493956500
27,482248.547088465,3005693.84144509,1493956800
27,482246.518800689,3005689.65218276,1493957100
27,482244.566018624,3005685.73695902,1493957400
27,482243.436482461,3005683.18214577,1493957700
27,482243.561054402,3005682.60008095,1493958000
27,482244.529125117,3005683.28771116,1493958300
27,482245.967700824,3005684.59869531,1493958600
27,482247.606722221,3005686.03303446,1493958900
27,482249.218057018,3005687.12413546,1493959200
27,482250.564664489,3005687.33552577,1493959500
27,482251.498104247,3005686.39112051,1493959800
27,482252.113966047,3005684.77759307,1493960100
27,482252.478157875,3005682.97184095,1493960400
27,482252.596337296,3005681.41289398,1493960700
27,482252.415185009,3005680.60108671,1493961000
27,482251.811206143,3005681.20746,1493961300
27,482250.743679112,3005683.45150194,1493961600
27,482249.47168352,3005686.18270582,1493961900
27,482248.259128872,3005688.13334534,1493962200
27,482247.379966699,3005687.86493791,1493962500
27,482247.180074481,3005683.44335102,1493962800
27,482248.153713414,3005672.0157971,1493963100
27,482250.698311254,3005652.12238679,1493963400
27,482254.757813688,3005627.064082,1493963700
27,482260.507544722,3005599.87054934,1493964000
27,482268.501112169,3005573.09543309,1493964300
27,482279.795370485,3005549.39338896,1493964600
27,482296.179240223,3005532.10629771,1493964900
27,482318.484794248,3005523.09983159,1493965200
27,482344.157008029,3005519.53418315,1493965500
27,482370.767408119,3005518.92769929,1493965800
27,482396.094939953,3005519.47446661,1493966100
27,482417.624053931,3005519.63646523,1493966400
27,482431.990902708,3005517.80177042,1493966700
27,482437.3513364,3005513.11099774,1493967000
27,482436.877138314,3005506.75247585,1493967300
27,482433.357887474,3005499.90354629,1493967600
27,482428.889935343,3005493.63837419,1493967900
27,482425.349892586,3005489.17061928,1493968200
27,482424.810996623,3005488.12053809,1493968500
27,482428.404577335,3005491.36775028,1493968800
27,482434.565544457,3005497.3569641,1493969100
27,482441.819804551,3005504.70465849,1493969400
27,482448.934679948,3005512.341802,1493969700
27,482454.640434098,3005519.27233541,1493970000
27,482457.349894248,3005524.35229522,1493970300
27,482456.184472419,3005526.92307124,1493970600
27,482452.507694252,3005527.77806597,1493970900
27,482447.526704713,3005527.59879706,1493971200
27,482442.148399685,3005526.84053938,1493971500
27,482437.184299073,3005525.83514778,1493971800
27,482433.533884443,3005524.86601284,1493972100
27,482431.981224523,3005524.14405006,1493972400
27,482432.134355208,3005523.58737085,1493972700
27,482433.574513134,3005523.07077066,1493973000
27,482436.168132033,3005522.48548297,1493973300
27,482440.036661261,3005521.71462094,1493973600
27,482445.583964665,3005520.60678611,1493973900
27,482453.16898295,3005519.05416321,1493974200
27,482461.912676468,3005517.30999493,1493974500
27,482470.773471629,3005515.70398135,1493974800
27,482478.730432081,3005514.60448201,1493975100
27,482484.552586029,3005514.50172567,1493975400
27,482486.520828812,3005516.11853771,1493975700
27,482483.115335085,3005520.08113042,1493976000
27,482475.947150739,3005525.56131647,1493976300
27,482466.847218935,3005531.58861702,1493976600
27,482457.204241254,3005537.32347915,1493976900
27,482448.278410368,3005541.86759975,1493977200
27,482441.486126049,3005544.06098444,1493977500
27,482438.039242087,3005542.89566163,1493977800
27,482437.146444517,3005539.34519151,1493978100
27,482437.906966397,3005534.52737377,1493978400
27,482439.787905197,3005529.28099275,1493978700
27,482442.503861741,3005524.35530614,1493979000
27,482445.952463274,3005520.57931967,1493979300
27,482450.106266575,3005518.79925916,1493979600
27,482454.454584285,3005518.44658576,1493979900
27,482458.241311857,3005518.44833949,1493980200
27,482460.576470844,3005517.81517303,1493980500
27,482460.236488595,3005515.42179185,1493980800
27,482455.387836115,3005509.75282141,1493981100
27,482443.88653209,3005499.11568807,1493981400
27,482427.430561899,3005484.86514044,1493981700
27,482408.976333633,3005469.40122933,1493982000
27,482391.034623059,3005454.86642033,1493982300
27,482376.226749961,3005443.62101587,1493982600
27,482367.87679016,3005438.77637929,1493982900
27,482369.699512247,3005443.84176158,1493983200
27,482379.732873288,3005456.6556322,1493983500
27,482394.314707842,3005473.28829502,1493983800
27,482410.788722904,3005490.66426265,1493984100
27,482426.920924349,3005505.88387903,1493984400
27,482440.394896507,3005515.56825356,1493984700
27,482448.556690096,3005515.55621527,1493985000
27,482451.625318969,3005506.50192249,1493985300
27,482451.797101523,3005492.40105935,1493985600
27,482450.687727756,3005476.25322006,1493985900
27,482449.617853527,3005460.60344608,1493986200
27,482449.91137427,3005448.11719068,1493986500
27,482453.045576792,3005441.87573673,1493986800
27,482458.870324109,3005441.71507465,1493987100
27,482466.098573561,3005445.26966859,1493987400
27,482473.710472229,3005450.93068621,1493987700
