id,x,y,time_s
1,482316.52142562,3004864.71078218,1491782400
1,482316.481410406,3004862.95516562,1491782700
1,482316.565685812,3004860.74107545,1491783000
1,482316.648021266,3004858.51354987,1491783300
1,482316.722738967,3004856.29039279,1491783600
1,482316.795690893,3004854.00817919,1491783900
1,482316.996290682,3004850.3110002,1491784200
1,482317.81672142,3004840.0429006,1491784500
1,482318.764908402,3004828.35832664,1491784800
1,482319.711477205,3004816.61211472,1491785100
1,482320.649150563,3004804.87586164,1491785400
1,482321.551244592,3004793.33521499,1491785700
1,482321.858136859,3004785.87362571,1491786000
1,482319.441373404,3004797.26274945,1491786300
1,482316.429178206,3004812.73135492,1491786600
1,482313.380971172,3004828.39629265,1491786900
1,482310.32381545,3004844.06961341,1491787200
1,482307.277658101,3004859.62242999,1491787500
1,482304.644166161,3004872.48104724,1491787800
1,482303.951579882,3004872.85454648,1491788100
1,482303.671297646,3004870.53527907,1491788400
1,482303.401357092,3004868.09801574,1491788700
1,482303.122914678,3004865.66515545,1491789000
1,482302.839561317,3004863.25837687,1491789300
1,482302.646749688,3004861.2193584,1491789600
1,482302.907729719,3004860.84720778,1491789900
1,482303.259257788,3004860.84256656,1491790200
1,482303.605865104,3004860.86376918,1491790500
1,482303.943469956,3004860.8947304,1491790800
1,482304.280397907,3004860.9365281,1491791100
1,482304.796282344,3004861.0280027,1491791400
1,482306.174197031,3004861.31698742,1491791700
1,482307.731273065,3004861.65568952,1491792000
1,482309.288027175,3004862.00528534,1491792300
1,482310.835124575,3004862.3642106,1491792600
1,482312.351147101,3004862.73743668,1491792900
1,482313.388729705,3004863.2310229,1491793200
1,482312.246161029,3004864.2482113,1491793500
1,482310.625141586,3004865.38592379,1491793800
1,482308.973038424,3004866.53823137,1491794100
1,482307.311543669,3004867.6995805,1491794400
1,482305.656011004,3004868.8559025,1491794700
1,482304.313296828,3004869.71245917,1491795000
1,482304.450696431,3004869.14805779,1491795300
1,482304.900782939,3004868.28392361,1491795600
1,482305.356580205,3004867.41483658,1491795900
1,482305.802865608,3004866.5551024,1491796200
1,482306.223376773,3004865.71463633,1491796500
1,482306.288105031,3004865.09085801,1491796800
1,482304.742029375,3004865.43469023,1491797100
1,482302.840009709,3004865.99517962,1491797400
1,482300.911919922,3004866.57487875,1491797700
1,482298.974445253,3004867.16390277,1491798000
1,482297.055011435,3004867.74920654,1491798300
1,482295.72164095,3004868.06325592,1491798600
1,482297.134963784,3004867.0885264,1491798900
1,482299.134358763,3004865.84246877,1491799200
1,482301.151813026,3004864.59251935,1491799500
1,482303.159927609,3004863.35111545,1491799800
1,482305.142406173,3004862.11676134,1491800100
1,482306.777413257,3004860.84796326,1491800400
1,482306.84063396,3004859.38719576,1491800700
1,482306.556563531,3004857.89169052,1491801000
1,482306.247104344,3004856.40275508,1491801300
1,482305.926217758,3004854.92397675,1491801600
1,482305.568229884,3004853.49312639,1491801900
1,482304.616308801,3004852.90937797,1491802200
1,482300.9528203,3004856.21239042,1491802500
1,482296.694901342,3004860.3628003,1491802800
1,482292.399058707,3004864.5616764,1491803100
1,482288.094285876,3004868.77037312,1491803400
1,482283.84693381,3004872.96082154,1491803700
1,482281.041785666,3004876.5685667,1491804000
1,482284.946212843,3004877.44603421,1491804300
1,482290.292959434,3004877.74127786,1491804600
1,482295.697260425,3004878.01899172,1491804900
1,482301.090721727,3004878.30239494,1491805200
1,482306.398764403,3004878.5177857,1491805500
1,482310.099521131,3004877.08099774,1491805800
1,482306.404295558,3004867.96720487,1491806100
1,482301.101795892,3004857.20010513,1491806400
1,482295.714116934,3004846.36329348,1491806700
1,482290.320630123,3004835.5416923,1491807000
1,482285.090952604,3004824.97239609,1491807300
1,482283.377313211,3004819.37253419,1491807600
1,482290.301917004,3004825.95015546,1491807900
1,482298.30712141,3004834.06916151,1491808200
1,482306.35349633,3004842.2665259,1491808500
1,482314.387033431,3004850.46786191,1491808800
1,482322.286826077,3004858.5441078,1491809100
1,482327.652531876,3004863.94968855,1491809400
1,482326.816177466,3004862.79477639,1491809700
1,482325.190847836,3004860.81979027,1491810000
1,482323.521224563,3004858.81453953,1491810300
1,482321.842437501,3004856.81879896,1491810600
1,482320.157054617,3004854.88905294,1491810900
1,482318.487842829,3004854.18556128,1491811200
1,482316.921604657,3004859.12103682,1491811500
1,482315.371189814,3004865.28323049,1491811800
1,482313.813619819,3004871.51233819,1491812100
1,482312.248999333,3004877.75216055,1491812400
1,482310.705797778,3004883.95959947,1491812700
1,482309.789930305,3004889.2652981,1491813000
1,482311.806157076,3004890.3616733,1491813300
1,482314.449847109,3004890.55700176,1491813600
1,482317.11537718,3004890.72116855,1491813900
1,482319.778015145,3004890.89429751,1491814200
1,482322.514171901,3004891.05562579,1491814500
1,482326.960685952,3004890.72509246,1491814800
1,482339.3418046,3004888.07664631,1491815100
1,482353.435117247,3004884.93604717,1491815400
1,482367.605450048,3004881.78374257,1491815700
1,482381.774410418,3004878.65523597,1491816000
1,482395.887716309,3004875.82835625,1491816300
1,482408.844754606,3004879.15613051,1491816600
1,482416.45623928,3004910.89812389,1491816900
1,482422.913693477,3004948.79858378,1491817200
1,482429.319605659,3004987.00764446,1491817500
1,482435.722469502,3005025.23684401,1491817800
1,482442.032992665,3005063.14864048,1491818100
1,482446.298798223,3005093.80496547,1491818400
1,482441.092676064,3005090.81123125,1491818700
1,482433.841731321,3005080.56501296,1491819000
1,482426.498200619,3005070.00647185,1491819300
1,482419.150488365,3005059.45629737,1491819600
1,482411.733420602,3005048.78588869,1491819900
1,482402.794236711,3005034.97411496,1491820200
1,482386.809634245,3005006.53222437,1491820500
1,482369.300209133,3004974.94439496,1491820800
1,482351.716536168,3004943.22834685,1491821100
1,482334.132632799,3004911.53390334,1491821400
1,482316.701930875,3004880.08196254,1491821700
1,482302.635712731,3004853.466009,1491822000
1,482304.15116837,3004849.16339463,1491822300
1,482309.029730301,3004849.69339573,1491822600
1,482314.058721397,3004850.45952841,1491822900
1,482319.08295163,3004851.24578624,1491823200
1,482324.018975125,3004852.07394179,1491823500
1,482327.24477376,3004853.6192982,1491823800
1,482322.591623128,3004858.45159075,1491824100
1,482316.228080699,3004864.00175403,1491824400
1,482309.775798603,3004869.59458641,1491824700
1,482303.313642866,3004875.19638283,1491825000
1,482296.903211704,3004880.75701066,1491825300
