id,x,y,time_s
16,478287.954499658,3006806.11932949,1494030600
16,478396.368109812,3006728.43650847,1494030900
16,478528.052884415,3006634.06786192,1494031200
16,478661.70378935,3006538.29023834,1494031500
16,478795.367806218,3006442.5115592,1494031800
16,478927.258504216,3006348.10148786,1494032100
16,479038.206821079,3006269.84633024,1494032400
16,479071.685650972,3006251.3510192,1494032700
16,479084.221026755,3006249.01134166,1494033000
16,479094.96710734,3006248.05098601,1494033300
16,479105.531918641,3006247.21992641,1494033600
16,479115.771003538,3006246.51679642,1494033900
16,479122.368335435,3006247.17548671,1494034200
16,479115.504967257,3006252.86316503,1494034500
16,479105.001174424,3006259.91178495,1494034800
16,479094.187364812,3006267.07780209,1494035100
16,479083.376687542,3006274.24919181,1494035400
16,479072.9410037,3006281.34498918,1494035700
16,479066.963520946,3006287.519895,1494036000
16,479077.487161491,3006290.28176775,1494036300
16,479092.469341301,3006292.12276368,1494036600
16,479107.830408825,3006293.88813781,1494036900
16,479123.2401012,3006295.65811423,1494037200
16,479138.873380165,3006297.53579997,1494037500
16,479157.128540291,3006300.65985334,1494037800
16,479185.089659992,3006308.38872234,1494038100
16,479215.672645229,3006317.36386895,1494038400
16,479246.477978987,3006326.44541324,1494038700
16,479277.315210205,3006335.51564911,1494039000
16,479308.331657424,3006344.32273778,1494039300
16,479341.458656218,3006350.00696167,1494039600
16,479382.399303367,3006344.13182458,1494039900
16,479425.450190899,3006335.13386518,1494040200
16,479468.674927425,3006325.87326489,1494040500
16,479511.865048087,3006316.60730799,1494040800
16,479554.491505175,3006307.51761736,1494041100
16,479590.507421753,3006300.49425033,1494041400
16,479602.072849634,3006301.10937628,1494041700
16,479607.027691428,3006303.79093817,1494042000
16,479611.417246398,3006306.65024069,1494042300
16,479615.750872273,3006309.52179595,1494042600
16,479620.004753834,3006312.3378503,1494042900
16,479623.38789309,3006314.46284811,1494043200
16,479623.555476556,3006314.02471962,1494043500
16,479622.852767254,3006312.89541609,1494043800
16,479622.07554711,3006311.70917222,1494044100
16,479621.303656122,3006310.51820587,1494044400
