id,x,y,time_s
29,480374.112159835,3005181.44880916,1491955200
29,480374.125715981,3005182.22651107,1491955500
29,480374.112555564,3005182.98126594,1491955800
29,480374.105182888,3005183.74361799,1491956100
29,480374.103597892,3005184.51357324,1491956400
29,480374.107800566,3005185.29113778,1491956700
29,480374.119452115,3005186.06759511,1491957000
29,480374.239909389,3005186.31073802,1491957300
29,480374.367816583,3005186.55278177,1491957600
29,480374.501513534,3005186.80245093,1491957900
29,480374.641001298,3005187.05974747,1491958200
29,480374.786280978,3005187.32467341,1491958500
29,480374.944031086,3005187.53943491,1491958800
29,480375.521673407,3005184.17760423,1491959100
29,480376.111791968,3005180.76558424,1491959400
29,480376.707714068,3005177.36114391,1491959700
29,480377.309444416,3005173.96425636,1491960000
29,480377.916987768,3005170.57489472,1491960300
29,480378.547729657,3005167.23097465,1491960600
29,480380.262163398,3005166.24753367,1491960900
29,480381.999814211,3005165.30950006,1491961200
29,480383.743315093,3005164.37892397,1491961500
29,480385.492679823,3005163.45579806,1491961800
29,480387.247922226,3005162.54011503,1491962100
29,480388.941007015,3005161.67644731,1491962400
29,480386.419916867,3005163.58482458,1491962700
29,480383.836662561,3005165.54522542,1491963000
29,480381.259272842,3005167.51308565,1491963300
29,480378.68772734,3005169.48842083,1491963600
29,480376.122005734,3005171.47124655,1491963900
29,480373.604287565,3005173.50793773,1491964200
29,480373.70938185,3005178.42712704,1491964500
29,480373.862460505,3005183.40023679,1491964800
29,480374.021324925,3005188.38094702,1491965100
29,480374.185976363,3005193.36929711,1491965400
29,480374.356416121,3005198.36532647,1491965700
29,480374.641890388,3005203.23496255,1491966000
29,480381.707993762,3005199.79537585,1491966300
29,480388.889189743,3005196.22940718,1491966600
29,480396.076290238,3005192.67114038,1491966900
29,480403.269352045,3005189.12054734,1491967200
29,480410.468432007,3005185.57759999,1491967500
29,480417.534259292,3005182.12243784,1491967800
29,480415.965785401,3005183.64646707,1491968100
29,480414.264102278,3005185.25826623,1491968400
29,480412.568524198,3005186.87768057,1491968700
29,480410.879037761,3005188.50472288,1491969000
29,480409.195629617,3005190.13940602,1491969300
29,480406.977217121,3005190.62348282,1491969600
29,480371.210346643,3005119.28552468,1491969900
29,480334.908171631,3005046.79640028,1491970200
29,480298.611474539,3004974.31379683,1491970500
29,480262.319968529,3004901.83714153,1491970800
29,480226.033366801,3004829.36586164,1491971100
29,480190.320724502,3004757.15440923,1491971400
29,480189.920250839,3004700.76259522,1491971700
29,480190.093451216,3004644.6295924,1491972000
29,480190.270985095,3004588.49993235,1491972300
29,480190.452853878,3004532.3731715,1491972600
29,480190.639059004,3004476.24886631,1491972900
29,480190.775853278,3004420.98962759,1491973200
29,480187.583753975,3004419.25442337,1491973500
29,480184.342219676,3004418.3838352,1491973800
29,480181.104973428,3004417.51480187,1491974100
29,480177.87198965,3004416.64731652,1491974400
29,480174.643242791,3004415.78137227,1491974700
29,480171.446950506,3004414.92850179,1491975000
29,480170.006349172,3004414.79278275,1491975300
29,480168.598165767,3004414.67012966,1491975600
29,480167.194145995,3004414.54900206,1491975900
29,480165.794278759,3004414.42939899,1491976200
29,480164.398552998,3004414.31131951,1491976500
29,480163.024577816,3004414.19982715,1491976800
29,480162.747437872,3004414.40393074,1491977100
29,480162.49203546,3004414.61462218,1491977400
29,480162.240748425,3004414.82683868,1491977700
29,480161.993574782,3004415.0405819,1491978000
29,480161.750512578,3004415.25585354,1491978300
29,480161.540553165,3004415.49811524,1491978600
29,480163.132724335,3004417.32081149,1491978900
29,480164.758009219,3004419.17051412,1491979200
29,480166.387427388,3004421.02177781,1491979500
29,480168.020991719,3004422.87461718,1491979800
29,480169.658715122,3004424.72904687,1491980100
29,480171.270330817,3004426.1878922,1491980400
29,480172.765035826,3004426.05990416,1491980700
29,480174.263933474,3004425.93348016,1491981000
29,480175.767039529,3004425.80867065,1491981300
29,480177.274365868,3004425.68547466,1491981600
29,480178.785924405,3004425.5638912,1491981900
29,480180.221759074,3004425.43694324,1491982200
29,480176.702619714,3004424.87898256,1491982500
29,480173.107740022,3004424.31565196,1491982800
29,480169.5170596,3004423.75392307,1491983100
29,480165.930550072,3004423.19379146,1491983400
29,480162.348183095,3004422.63525269,1491983700
29,480158.915820939,3004422.14804924,1491984000
29,480164.534974637,3004425.98779476,1491984300
29,480170.304150439,3004429.89890208,1491984600
29,480176.077503354,3004433.81165524,1491984900
29,480181.855079009,3004437.72608516,1491985200
29,480187.63692306,3004441.64222277,1491985500
29,480193.291770203,3004445.53057519,1491985800
29,480190.807702705,3004447.58977122,1491986100
29,480188.196663356,3004449.62122905,1491986400
29,480185.589942519,3004451.65448858,1491986700
29,480182.987519595,3004453.68956587,1491987000
29,480180.389374016,3004455.72647701,1491987300
29,480177.796429745,3004457.73913589,1491987600
29,480175.266294686,3004458.1349284,1491987900
29,480172.741320448,3004458.50648768,1491988200
29,480170.220542585,3004458.87991888,1491988500
29,480167.703941175,3004459.25522494,1491988800
29,480165.19149633,3004459.63240883,1491989100
29,480162.770670528,3004459.97834746,1491989400
29,480165.779193778,3004458.27185096,1491989700
29,480168.879340715,3004456.53409845,1491990000
29,480171.983653507,3004454.79820226,1491990300
29,480175.092156685,3004453.06414869,1491990600
29,480178.204874815,3004451.33192401,1491990900
29,480181.251025496,3004449.61474242,1491991200
29,480179.910331894,3004448.719691,1491991500
29,480178.503084321,3004447.83966202,1491991800
29,480177.100078655,3004446.96142065,1491992100
29,480175.701303808,3004446.08495996,1491992400
29,480174.306748728,3004445.21027302,1491992700
29,480172.821329609,3004444.27835556,1491993000
29,480165.444152976,3004439.68946686,1491993300
29,480157.976042266,3004435.04330402,1491993600
29,480150.512011246,3004430.39882766,1491993900
29,480143.05200093,3004425.7560011,1491994200
29,480135.595952363,3004421.11478763,1491994500
29,480128.352933417,3004416.65873328,1491994800
29,480134.082793019,3004423.58913226,1491995100
29,480140.025670283,3004430.70470992,1491995400
29,480145.972485381,3004437.82193979,1491995700
29,480151.923285308,3004444.9408781,1491996000
29,480157.878117093,3004452.06158112,1491996300
29,480163.759928429,3004459.057441,1491996600
29,480164.864535255,3004458.20008014,1491996900
29,480165.896176845,3004457.21792465,1491997200
29,480166.931960714,3004456.23763089,1491997500
29,480167.971895048,3004455.2591911,1491997800
29,480169.015988066,3004454.28259757,1491998100
29,480170.02208254,3004453.32103442,1491998400
29,480168.417452836,3004453.17939665,1491998700
29,480166.774819859,3004453.05278054,1491999000
29,480165.136336105,3004452.92799325,1491999300
29,480163.501988626,3004452.80503378,1491999600
29,480161.871764506,3004452.68390116,1491999900
29,480160.28208904,3004452.60553945,1492000200
29,480160.956231164,3004455.06821404,1492000500
29,480161.670914708,3004457.57367837,1492000800
29,480162.38970714,3004460.08100724,1492001100
29,480163.112614141,3004462.59022047,1492001400
29,480163.839641424,3004465.10133788,1492001700
29,480164.595782127,3004467.55158678,1492002000
29,480166.905652156,3004466.10968949,1492002300
29,480169.244659834,3004464.60693166,1492002600
29,480171.587836253,3004463.10609396,1492002900
29,480173.935199931,3004461.60716451,1492003200
29,480176.286769418,3004460.11013148,1492003500
29,480178.620214389,3004458.66822715,1492003800
29,480179.571930881,3004460.53013845,1492004100
29,480180.505548818,3004462.44718177,1492004400
29,480181.443424487,3004464.36612815,1492004700
29,480182.3855653,3004466.28699274,1492005000
29,480183.331978703,3004468.20979073,1492005300
29,480184.255857107,3004470.10100459,1492005600
29,480183.521082009,3004469.91464435,1492005900
29,480182.763773407,3004469.69671345,1492006200
29,480182.010740383,3004469.4807429,1492006500
29,480181.261976987,3004469.26673098,1492006800
29,480180.5174773,3004469.05467601,1492007100
29,480179.796135081,3004469.18878443,1492007400
29,480180.251109413,3004490.67097275,1492007700
29,480180.729239108,3004512.49949528,1492008000
29,480181.211628302,3004534.3303164,1492008300
29,480181.698280809,3004556.16360865,1492008600
29,480182.189200473,3004577.99954456,1492008900
29,480182.639174065,3004599.50735106,1492009200
29,480180.289275605,3004600.49449472,1492009500
29,480177.898416057,3004601.15368674,1492009800
29,480175.511793638,3004601.81587796,1492010100
29,480173.129389488,3004602.48107361,1492010400
29,480170.751184778,3004603.14927896,1492010700
29,480168.449035352,3004603.7832549,1492011000
29,480170.608365947,3004602.11053479,1492011300
29,480172.843750697,3004600.40357706,1492011600
29,480175.08333263,3004598.69961261,1492011900
29,480177.327129446,3004596.99862796,1492012200
29,480179.575158876,3004595.30060969,1492012500
29,480181.807471951,3004593.60503767,1492012800
29,480182.805812721,3004591.88098314,1492013100
29,480183.788462668,3004590.15934784,1492013400
29,480184.77539629,3004588.44062486,1492013700
29,480185.766621388,3004586.72480062,1492014000
29,480186.762145794,3004585.01186155,1492014300
29,480187.903709584,3004583.26118492,1492014600
29,480197.839136158,3004578.99497978,1492014900
29,480207.920689654,3004574.69098954,1492015200
29,480218.006717534,3004570.38978936,1492015500
29,480228.097299505,3004566.09134528,1492015800
29,480238.192515308,3004561.79562331,1492016100
29,480247.959990746,3004557.69027035,1492016400
29,480237.115068068,3004565.22663181,1492016700
29,480225.94239651,3004572.95338939,1492017000
29,480214.774341755,3004580.68292332,1492017300
29,480203.610815546,3004588.41529468,1492017600
29,480192.451729662,3004596.15056457,1492017900
29,480181.49672611,3004603.76245046,1492018200
29,480182.932289381,3004603.54213275,1492018500
29,480184.571859754,3004603.19848945,1492018800
29,480186.215719994,3004602.85786151,1492019100
29,480187.863883092,3004602.52024625,1492019400
29,480189.516362072,3004602.18564098,1492019700
29,480191.232488314,3004601.89720273,1492020000
29,480196.631592621,3004604.28832258,1492020300
