id,x,y,time_s
2,482288.845221955,3005715.58279596,1494604800
2,482289.443879658,3005714.97420219,1494605100
2,482289.727133134,3005714.67977091,1494605400
2,482289.866025093,3005714.44192171,1494605700
2,482289.972156463,3005714.02954769,1494606000
2,482290.140143256,3005713.15009354,1494606300
2,482290.483611955,3005711.33825816,1494606600
2,482291.104236971,3005708.14919743,1494606900
2,482291.902378993,3005704.12724958,1494607200
2,482292.767205441,3005699.87514295,1494607500
2,482293.608700472,3005695.91315672,1494607800
2,482294.323404175,3005692.87713164,1494608100
2,482294.75503728,3005691.76044212,1494608400
2,482294.752095622,3005693.5355525,1494608700
2,482294.470022987,3005697.19896416,1494609000
2,482294.07053024,3005701.71445071,1494609300
2,482293.666060396,3005706.37518846,1494609600
2,482293.362574488,3005710.53476962,1494609900
2,482293.299871413,3005713.36119884,1494610200
2,482293.608950096,3005714.07815163,1494610500
2,482294.167294709,3005713.38428837,1494610800
2,482294.84681294,3005712.0043358,1494611100
2,482295.560923556,3005710.40696221,1494611400
2,482296.231605284,3005708.98310651,1494611700
2,482296.759701812,3005708.19473838,1494612000
2,482297.055423547,3005708.449743,1494612300
2,482297.213920306,3005709.33224107,1494612600
2,482297.34173474,3005710.36923596,1494612900
2,482297.529097442,3005711.15154237,1494613200
2,482297.884253534,3005711.17809329,1494613500
2,482298.574642023,3005709.66529421,1494613800
2,482299.732681286,3005705.92571987,1494614100
2,482301.020759232,3005701.1869637,1494614400
2,482301.988146618,3005696.97838208,1494614700
2,482302.057406133,3005695.0362016,1494615000
2,482300.304688227,3005697.964142,1494615300
2,482295.108247208,3005710.2240443,1494615600
2,482284.809132378,3005736.2660695,1494615900
2,482271.007307785,3005771.25672675,1494616200
2,482255.243339201,3005810.20439142,1494616500
2,482238.30706714,3005849.62693976,1494616800
2,482220.538358062,3005886.22633452,1494617100
2,482201.956679707,3005915.63323945,1494617400
2,482182.447710566,3005933.73200031,1494617700
2,482162.270089056,3005944.27835508,1494618000
2,482141.60418116,3005951.14403023,1494618300
2,482120.442107082,3005956.80168576,1494618600
2,482098.585074723,3005963.26553992,1494618900
2,482075.56808765,3005972.857597,1494619200
2,482050.951479693,3005987.64654975,1494619500
2,482025.592805586,3006005.79494054,1494619800
2,482000.534701751,3006025.29958372,1494620100
2,481976.93387459,3006044.67356453,1494620400
2,481956.501576541,3006062.38022286,1494620700
2,481942.15503834,3006076.24821323,1494621000
2,481936.826981552,3006084.17384491,1494621300
2,481937.509921571,3006088.01937949,1494621600
2,481941.183736167,3006089.622531,1494621900
2,481945.967324092,3006089.96684864,1494622200
2,481950.402872593,3006089.55588681,1494622500
2,481952.901149175,3006088.60477914,1494622800
2,481952.035074961,3006087.22005605,1494623100
2,481948.75780075,3006085.74129955,1494623400
2,481944.004296683,3006084.56925137,1494623700
2,481938.148843199,3006084.22033841,1494624000
2,481931.14750396,3006085.52316842,1494624300
2,481922.521503969,3006089.9337833,1494624600
2,481911.717956154,3006098.91339978,1494624900
2,481899.567968335,3006110.86895687,1494625200
2,481886.934698166,3006124.16219294,1494625500
2,481874.499173788,3006137.66236609,1494625800
2,481863.019596676,3006150.31584503,1494626100
2,481853.620002263,3006160.74503379,1494626400
2,481847.409643556,3006167.64312791,1494626700
2,481843.42022165,3006172.10174532,1494627000
2,481840.722532156,3006175.20114891,1494627300
2,481838.881453991,3006177.50209419,1494627600
2,481837.790448833,3006179.25912164,1494627900
2,481837.63105765,3006180.51736084,1494628200
2,481838.660174038,3006181.2293973,1494628500
2,481840.441568603,3006181.54374144,1494628800
